originating_name,target_name,reaction_count,message,name,description,link
rudy kurvy,spo,127,"Vážení přátelé,
V naší zemi existuje organizace, která každý měsíc vybírá od občanů 135 korun, nikdo ji nekontroluje a její činnost ovlivňují pokyny a direktivy ze zahraničí a Sobotkova vláda. Ptáte se, kdo to je? Je to Česká televize! Není naše, řídí ji pokyny Evropské unie a úzká skupina politiků. My ji pouze platíme. Ročně přes 6 miliard korun.

Chceme na základě legislativní iniciativy krajů zrušit platbu televizních poplatků pro seniory, občany nad 60 let. Chceme také prosadit reformu řízení České televize zavedením přímé volby ředitele, abychom zajistili nezávislost, a zlepšit její hospodaření.
Abychom prosadili tento záměr,  Strana Práv Občanů a hnutí Svoboda a přímá demokracie-Tomio Okamura  vytvořili společnou koalici pro říjnové volby do krajských zastupitelstev.

Nechceme už poslouchat prolhané politicky korektní pohádky o nešťastných islamistech, kteří vraždí Evropany z deprese a v psychické tísni. Nechceme poslouchat zkorumpované a hloupé politology, kteří melou o multikulturní Evropě. Odmítáme cenzuru nepohodlných lidí a názorů a informací. Chceme Českou televizi národní, vlasteneckou a nezmanipulovanou. Chceme televizi, kterou řídí odpovědní hospodáři. 

Naše země bude procházet složitou dobou a naši občané mají právo slyšet pravdu. Česká televize má zásadní roli v informačním a kulturním životě seniorů. Proto je naše koalice přesvědčena, že musí sloužit seniorům bez poplatků, zvláště v situaci, kdy Sobotkova a Babišova vláda ani po třech letech vládnutí není schopna zajistit seniorům důstojné důchody. Senioři mají podle našeho názoru za svou celoživotní práci Českou televizi předplacenou a pro mnohé z nich jde bohužel o sociálně významnou částku. 

Přátelé, přijďte k říjnovým krajským volbám a dejte hlas naší koalici Strany práv občanů (SPO) a hnutí Svoboda a přímá demokracie (SPD).

Děkujeme za Vaši podporu.",,,https://www.facebook.com/stranaprav/videos/10153933728223207/
rudy kurvy,usvit,126,"Tatjana Festerling: V Německu je islamizace v plném proudu a nedá se zastavit! Díky Angele Merkelové se tento proces ještě urychlil. V některých městech a obcích máme stavy podobající se občanské válce. Nenechte dopustit, aby k tomu došlo i u vás v České republice. 
Apeluji na vás z Německa, podporujte svého prezidenta a Úsvit národní koalice, přijďte na jednu ze čtyř demonstrací proti islamizaci 28. 9. od 14:00 v Praze, Ostravě, Plzni a Mostě. V Mostě se na vás budu těšit osobně. Přijďte!

Přidejte se a pozvěte i své přátele: https://www.facebook.com/events/216658975401437/",Tatjana Festerling: V Německu se islamizace už nedá zastavit,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1239209222796933/
rudy kurvy,usvit,126,"„Pokud kancléřka Merkelová pozve do Německa a do Evropy statisíce Syřanů a tím způsobí největší imigrační a bezpečnostní krizi v moderní historii Evropy, měla by okamžitě rezignovat. A to jsem ještě mírný! Díky její politice umírali lidé a některé její kroky by se daly označit za trestný čin! Na to už omluva nestačí.

 Nemůže přece udělat nevratné, „smrtící“ kroky a pak říct „nepovedlo se to, tak se omlouvám“! To samé platí pro nikým nevolenou europartu, jako jsou předseda Evropské komise Juncker nebo eurokomisařka Mogheriniová""  uvedl Marek Černoch v rozhovoru pro Parlamentní listy.","Marek Černoch prozradil, co se dělo ve sněmovně kvůli Turecku. Merkelová by měla rezignovat, a to jsem ještě mírný, dodává","ROZHOVOR Šéf poslaneckého klubu hnutí Úsvit Marek Černoch v rozhovoru pro ParlamentníListy.cz prozradil, jak v týdnu probíhalo na výboru Poslanecké sněmovny jednání o bezvízovém styku s Tureckem. A poté připomněl, jak k této...",http://www.parlamentnilisty.cz/arena/rozhovory/Marek-Cernoch-prozradil-co-se-delo-ve-snemovne-kvuli-Turecku-Merkelova-by-mela-rezignovat-a-to-jsem-jeste-mirny-dodava-452024
rudy kurvy,parlace,117,"Trump drtivě vede. A je tu strašný, strašný výsměch České televizi. Ať to tam radši nečtou","Trump drtivě vede. A je tu strašný, strašný výsměch České televizi. Ať to tam radši nečtou",Prezidentské volby ve Spojených státech přilákaly i v noci k sociálním sítím šéfredaktora MF Dnes Jaroslava Plesla či bývalého radního pro rozhlasové a televizní vysílání Petra Štěpánka.,http://www.parlamentnilisty.cz/arena/monitor/Trump-drtive-vede-A-je-tu-strasny-strasny-vysmech-Ceske-televizi-At-to-tam-radsi-nectou-461931
rudy kurvy,IvCRN,115,"- zruším všechny protiústavní exekutivní dekrety, memoranda a příkazy vydané prezidentem Obamou.

- zruším všechny federální dotace pro města v US a Kanadě, která poskytují asyl nelegálním imigrantům bez dokumentů 

- zahájím deportace více než dvou milionů kriminálních ilegálních imigrantů, zastavím vydávání vstupních víz pro země jejich původu, které je odmítnou přijmout.

- omezím imigraci z regionů spojených s terorismem, ve kterých nelze potenciální imigranty bezpečně prověřit. Všechny prověřovací procesy v zemích těchto regionů budou prováděny v režimu extrémního prověřování.

http://www.samizdat2016.cz/2016/11/kompletni-trumpuv-prezidentsky-plan-pro-prvnich-100-dni-funkce/",Kompletní Trumpův prezidentský plán pro prvních 100 dní funkce – Samizdat 2016,"Kompletní Trumpův prezidentský plán pro prvních 100 dní funkce Podle Trumpova projevu přeložil Tommáš Haas Co bude následovat, je můj 100-denní akční plán, začít práce na obnovu Ameriky. Je to smlouva mezi mnou a americkými voliči – a začíná s obnovou poctivosti, odpovědnosti a změn ve Washingtonu. ...",http://www.samizdat2016.cz/2016/11/kompletni-trumpuv-prezidentsky-plan-pro-prvnich-100-dni-funkce/
rudy kurvy,parlace,113,"""Já jako studentka vysoké školy nemůžu souhlasit s tím, že nějací samozvaní mluvčí studentů v Praze mluví za všechny vysokoškolské studenty. Za mě rozhodně nemluví a bylo by dobré, aby tito studenti ve svých projevech jasně vždy sdělili, že mluví jen za sebe a za svoji určitou skupinu.""","Naštvaná vysokoškolačka: Samozvaní mluvčí studentů na Albertově. Za mě rozhodně nemluvili! ""Pražská kavárna"" rozeštvává společnost. Kdyby byla u moci, snad by i postavila koncentrační tábory pro ty s jiným názorem","ROZHOVOR „Někteří studenti usilují o zachování současného systému vládnoucích elit a stranických oligarchií, kde se běžný občan nemůže domoci spravedlnosti ani demokracie.“ Tak vnímá manifest studentů k 17. listopadu vysokoškolačka a nejmladší zastupitelka za SPD Tereza Hyťhová, která nemá pocit, že...",http://www.parlamentnilisty.cz/arena/rozhovory/Nastvana-vysokoskolacka-Samozvani-mluvci-studentu-na-Albertove-Za-me-rozhodne-nemluvili-Prazska-kavarna-rozestvava-spolecnost-Kdyby-byla-u-moci-snad-by-i-postavila-koncentracni-tabory-pro-ty-s-jinym-nazorem-4
rudy kurvy,parlace,110,"Pozor, pozor, hovoří Karel Gott",Karel Gott pro PL: Donald J. Trump vrací lidem naději. Jako se to povedlo Reaganovi,"Donald Trump Američanům svým zvolením vrací naději, že lze proměnit americký sen ve skutečnost, říká ParlamentnímListům.cz několikanásobný Český slavík Karel Gott ve spojitosti s cestou amerického miliardáře do Oválné pracovny Bílého domu.",http://www.parlamentnilisty.cz/arena/monitor/Karel-Gott-pro-PL-Donald-J-Trump-vraci-lidem-nadeji-Jako-se-to-povedlo-Reaganovi-462151
rudy kurvy,IvCRN,110,"Dnes v noci vyhrál drtivě prezidentské volby v Bulharsku generál ve výslužbě a bývalý velitel vzdušných sil Rumen Radev, který vyzval ke zrušení podpory islámské imigrace a k ukončení sankcí proti Rusku. Bulhaři se cítí ohroženi kvůli vyhlášce Ministerstva vnitra č.208 na podporu a financování usídlení migrantských rodin v Bulharsku. Po svém úspěchu v 1. kole Radev prohlásil, že zrušení této vyhlášky bude první věc,kterou jako prezident udělá.

Bulhaři si vybrali dobře. Představte si jak by vypadali, kdyby vyhrála probruselská Cecka Cačeva... 

Mimochodem, ""proruský"" je nálepka, kterou na prezidenta přilípl aktivistický pisálek Novinek. Sám generál uvádí, že ke členství v NATO není alternativa a zdůrazňoval, že studoval v USA. Tvrdí jen, že chce bulharskou cestou. Odmítal ale sankce na Rusko a říkal: „Neměli bychom se dívat na Rusko jako nepřítele.” 

Za zpravodajství z Bulharska děkujeme Iljana Nikolova

https://www.novinky.cz/zahranicni/evropa/420552-bulharsko-se-odvraci-od-promigrantskeho-bruselu-prezidentem-bude-general.html","Bulharsko se odvrací od promigrantského Bruselu, prezidentem bude generál","Proruský kandidát Rumen Radev bude novým bulharským prezidentem. Po sečtení drtivé většiny okrsků z nedělních voleb porazil vládní proevropskou kandidátku Cecku Cačevovou rozdílem více než 20 procentních bodů, informovala v pondělí agentura Reuters. Konzervativní premiér Bojko Borisov před volbami t...",https://www.novinky.cz/zahranicni/evropa/420552-bulharsko-se-odvraci-od-promigrantskeho-bruselu-prezidentem-bude-general.html
rudy kurvy,prvnizpravy,108,Zdeněk Zbořil: Akce B jako Babiš,První zprávy - Domácí - Zdeněk Zbořil: Akce B jako Babiš,"<< VIDEO >> Tento týden je poznamenán hlavně bruselskými událostmi, zesílenými vojenskými a policejními kontrolami, v Rostově na Donu spadlo za dosud nevyjasněných okolností dubajské letadlo.",http://prvnizpravy.parlamentnilisty.cz/zpravy/politika/zdenek-zboril-akce-b-jako-babis/
rudy kurvy,cssd,108,"Předseda hnutí ANO asi nevěří vlastním očím. I přes snahy jeho hnutí byl zákon o střetu zájmů konečně schválen! Být v politice a zároveň vlastnit média? Nesouhlasíme. Být v politice a ucházet se o dotace? Jsme jasně proti. Současná politická situace nám jasně ukázala, že střet zájmů je třeba hlídat a zpřísnit současná pravidla. Tento zákon platí od příštích voleb.",Zákon o střetu zájmu schválen,Poslanecká sněmovna schválila ve třetím čtení vládní novelu zákona o střetu zájmů.,https://www.cssd.cz/media/tiskove-zpravy/zakon-o-stretu-zajmu-schvalen/
rudy kurvy,prvnizpravy,108,Zdeněk Zbořil: Akce B jako Babiš,První zprávy - Domácí - Zdeněk Zbořil: Akce B jako Babiš,"<< VIDEO >> Tento týden je poznamenán hlavně bruselskými událostmi, zesílenými vojenskými a policejními kontrolami, v Rostově na Donu spadlo za dosud nevyjasněných okolností dubajské letadlo.",http://prvnizpravy.parlamentnilisty.cz/zpravy/politika/zdenek-zboril-akce-b-jako-babis/
rudy kurvy,top09,107,"Nemůžeme přestat upozorňovat, že svoboda je ohrožována. Musíme ale také mluvit o tom, co děláme a uděláme pro to, abychom svou svobodu posílili. Jen tak nabídneme naší zemi bezpečnou budoucnost a prosperitu.",TOP 09: Svobodu musíme posílit. Nedopustíme její pokřivení,"Cesta ke svobodě nebyla jednoduchá. Byla vykoupena životy, lety ve vězení nebo omezeními, které postihly miliony lidí. S námi však v její obraně můžete počítat.",http://www.top09.cz/co-delame/komentare/top-09-svobodu-musime-posilit-nedopustime-jeji-pokriveni-21360.html
rudy kurvy,spd,107,"Facebook nedávno zavedl možnost vyjádřit svou emoci jiným znakem, než jakým je palec směřující nahoru. Tak schválně, jakou emoci ve vás vzbuzuje taková ilustrace k článku o SPD - Tomio Okamura na titulce portálu Novinky.cz? Napište nám do komentářů, jak takovouto novinářskou práci, kdy je použita taková archivní fotografie, hodnotíte.",Timeline Photos,,https://www.facebook.com/hnutispd/photos/a.974781025886076.1073741828.937443906286455/1272451602785682/?type=3
rudy kurvy,parlace,105,"Režisér Václav Dvořák, proslavený kromě dokumentů (Uloupené Kosovo) také natočením hysterického záchvatu Madeleine Albrightové, posílá pádný vzkaz do pražské kavárny","Lumpenkavárníci, vy jelita, dejte si pozor. Chodím cvičit na střelnici a znám spoustu lidí, co si pořídili zbraň. Tady vám žádný Majdan nevyjde, varuje dokumentarista Dvořák","ROZHOVOR „Podívejte se na příklad našich zpracovatelů mléka a na farmáře s jejich chovy dojných krav. Výkupní ceny mléka klesly, protože není odbyt. Chybí ruský trh. A nový čínský nám zablokovala aféra rozjetá všemi těmi, kdo si otevírali ‚průduchy ducha‘ s veleduchem dalajlámou...,“ zoufá si režisé...",http://www.parlamentnilisty.cz/zpravy/Lumpenkavarnici-vy-jelita-dejte-si-pozor-Chodim-cvicit-na-strelnici-a-znam-spoustu-lidi-co-si-poridili-zbran-Tady-vam-zadny-Majdan-nevyjde-varuje-dokumentarista-Dvorak-461200
rudy kurvy,protiproud,105,"Metál pro strýčka příhodu: Hermanova cynická past na Zemana a celou naši zemi. V Kavárně bouchá šampaňské trochu předčasně. Je kardinál Vlk Hermanův ""příručí""? Start předvolební prezidentské kampaně","Metál pro strýčka příhodu: Hermanova cynická past na Zemana a celou naši zemi. V Kavárně bouchá šampaňské trochu předčasně. Je kardinál Vlk Hermanův ""příručí""? Start předvolební prezidentské kampaně | PROTIPROUD","Radek Pokorný se zamýšlí nad pozadím útoku Pražské kavárny na prezidenta, který můžeme sledovat každý den v přímém přenosu a přináší některé méně známé informace o podivném ministrovi",http://protiproud.parlamentnilisty.cz/politika/2754-metal-pro-strycka-prihodu-hermanova-cynicka-past-na-zemana-a-celou-nasi-zemi-v-kavarne-boucha-sampanske-trochu-predcasne-je-kardinal-vlk-hermanuv-priruci-start-predvolebni-prezidentske-kampane.htm
rudy kurvy,usvit,105,"Ing. Miroslav Lidinský: Premiér Sobotka si  s Angelou Merkelovou notovali nad sankcemi vůči rusku, prý není důvod je rušit. A co podniky, které se kvůli sankcím dostaly do potíží? Co občané, kteří kvůli sankcím přišli o práci? Co Kovosvit ze Sezimova Ústí a jeho 700 zaměstnanců, kteří čekají na mzdy? Premiér si musí uvědomit, že má v první řadě odpovědnost za české občany a ne za to aby se zalíbil německé kancléřce, nebo aby byl oblíbený mezi svými kamarády v Bruselu!",Timeline Photos,,https://www.facebook.com/usvitnarodnikoalice.cz/photos/a.541636472554215.1073741828.526346124083250/1221355581248964/?type=3
rudy kurvy,cssd,101,Bez komentáře.,Timeline Photos,,https://www.facebook.com/cssdcz/photos/a.118416571527391.8318.111041662264882/1113264368709268/?type=3
rudy kurvy,eurozpravy,100,"Vypadni, nebo ti rozbijeme hubu... Dopiješ to pivo a vypadneš pryč, do týhle hospody už nepáchneš, tady pro tebe není místo, hrozili hosté hospody Hollanovi a Stropnickému","Stropnického a Hollana napadli kvůli uprchlíkům. Vypadněte, křičela hospoda | EuroZprávy.cz","Brno - Brněnského zastupitele Matěje Hollana a předsedu Zelených Matěje Stropnického včera v Brně vyhodili z hospody. Podle Hollana jim vyhrožoval násilím známý advokát Richard Špíšek, který například obhajoval Kevina Dahlgrena. Ten to odmítá a všechno svádí na kamaráda, se kterým byl na pivu.",http://domaci.eurozpravy.cz/zivot/167417-stropnickeho-a-hollana-napadli-kvuli-uprchlikum-vypadnete-kricela-hospoda/
rudy kurvy,cssd,100,"Navzdory kritice mnohých si stojíme si za tím, že rizika migrační vlny není možné podceňovat. Nelze zavírat oči a myslet si, že teror, jehož jsme nyní v Evropě svědky, s migrací nesouvisí. 
Co vše děláme pro vaše bezpečí? Klikněte zde: http://bit.ly/2aS1QlZ",Česko posílí ostrahu hranic s Německem. Chovanec chce chránit i takzvané měkké cíle,"Česko posílí ostrahu hranice s Německem, uvedl to ministr vnitra Milan Chovanec z ČSSD. Podle něj existuje obava, že by se neúspěšní žadatelé o azyl v Německu mohli pokusit odejít do okolních zemí. V souvislosti s děním v Evropě chce zároveň uspíšit přípravy plánu na ochranu takzvaných měkkých cílů....",http://www.rozhlas.cz/zpravy/politika/_zprava/cesko-posili-ostrahu-hranic-s-nemeckem-chovanec-chce-chranit-i-takzvane-mekke-cile--1636347
rudy kurvy,usvit,98,"Marek Černoch: Budu mluvit na tvrdo, přímo a bez politické korektnosti, která si myslím, že sem vůbec nepatří.

Dohoda s Tureckem není nic jiného, než vydírání. Prezident Erdogan chytil Evropu pod krkem a vy mu, pane premiére Sobotko, ještě tleskáte. Cíl Turecka je jediný. Vymáčknout z Evropské unie co nejvíc, ať už v penězích, nebo v politických dohodách.",,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1235983356452853/
rudy kurvy,parlace,97,"Ječela, nadávala, mlátila do nábytku. Svědectví o Hillary Clintonové během noci, kdy prohrála. Prý to byla síla","Ječela, nadávala, mlátila do nábytku. Svědectví o Hillary Clintonové během noci, kdy prohrála. Prý to byla síla","Internetový server The American Spectator přináší informace o tom, jak reagovala Hillary Clintonová během volební noci na vyhlašování výsledků. Podle nejmenovaného zdroje reagovala demokratická kandidátka velmi agresivně.",http://www.parlamentnilisty.cz/arena/monitor/Jecela-nadavala-mlatila-do-nabytku-Svedectvi-o-Hillary-Clintonove-behem-noci-kdy-prohrala-Pry-to-byla-sila-463026
rudy kurvy,eurozpravy,96,Byli byste pro?,"Komunisté chtějí znovu zavést paragraf příživnictví, má trestat zneužívání dávek | EuroZprávy.cz",Praha - KSČM chce opět navrhnout zákon o nepromlčitelnosti trestných činů z privatizace a podle předsedy strany Vojtěcha Filipa by se mělo do trestní řádu vrátit příživnictví.,http://domaci.eurozpravy.cz/politika/171722-komuniste-chteji-znovu-zavest-paragraf-prizivnictvi-ma-trestat-zneuzivani-davek/
